time,breath,heart,delta,theta,alpha
69,0.25,0.8128732581287326,14.630914015426573,19.240437504458473,28.818228360755608
70,0.25,0.8194519075765722,23.89701091296881,22.309819461546617,22.47857510422481
71,0.25,0.8247701460248779,38.408362204265316,21.14026059834456,34.03357032321285
72,0.25,0.8056166688236055,30.342910015508405,21.54131791732094,25.239597949285965
73,0.25,0.8004371865758003,46.26602188982763,19.002190836919926,23.071215107924655
74,0.25,0.749728152005951,40.53428684735452,20.88763351400432,24.635413020445082
75,0.25,0.7579250720461104,21.883750613404885,18.0783937316125,28.892893077284324
76,0.2448979591836735,0.7736439499304577,36.98403679785951,16.412103865350304,25.792495445007365
77,0.23225806451612904,0.711772232885476,20.721139112293702,17.834907854228828,34.51702396341075
78,0.22085889570552147,0.7345477856723118,21.54564620627464,20.580516693703704,38.98186294890015
79,0.21052631578947367,0.7587559863827825,24.9662185345143,15.928339040334299,22.814504921957234
80,0.20111731843575417,0.7691857744501635,43.11643858550353,16.246400626185768,19.37227358055852
81,0.21316614420062696,0.7473289383950896,19.245589283918623,19.166292241981957,28.066512012125504
82,0.23050847457627122,0.7502528942340114,21.419414851528604,17.167117511545335,21.02069702572235
83,0.25092250922509224,0.7711546477699041,26.427999536366524,13.435335483646028,26.85008139286023
84,0.27530364372469635,0.7904892319183368,46.12172026538931,13.789731031815531,25.633127204507446
85,0.26287744227353466,0.7800824914818579,20.82393062167087,20.903738144757426,30.175147454829386
86,0.23307086614173228,0.7574438446804808,19.42962199485565,18.530005859002678,36.07408844827381
87,0.20933521923620932,0.7683702308054637,18.462390774725247,13.878736222829135,24.306358217759808
88,0.189987163029525,0.8136094674556213,22.378211151875586,15.653421096386703,24.223043665690426
89,0.17391304347826086,0.834612432847275,22.376179005435873,18.461526789840576,36.5768530275936
90,0.21352313167259784,0.6891634980988596,22.366455550704003,14.54660426356903,31.55677668610069
91,0.2764976958525346,0.7084265473527218,14.281001090378268,17.648556369038076,29.176407681616784
92,0.3921568627450981,0.7783543365455898,19.50230341958749,22.35550456244433,32.95708856450692
93,0.5373134328358209,0.9001088503726041,20.944384618627495,16.817962951358428,36.61590107118286
94,0.4337349397590362,0.9869375907111755,21.517315571078928,18.824614015323753,30.845770381724098
95,0.36363636363636365,0.9619727215247045,15.569304910312066,16.100150550914226,35.92520418556536
96,0.3766816143497758,0.904474769914313,19.617675986115422,19.236829000655163,25.998801258525564
97,0.3906976744186047,0.8504923903312446,17.527067569397676,13.505558067490364,26.738795847877054
98,0.35772357723577236,0.8532423208191127,23.945316944481352,20.403592367733737,26.53551488698216
99,0.27906976744186046,0.7922871324933182,18.413850741720136,19.769634088139853,41.094992176782256
100,0.22876949740034663,0.7424657534246576,24.172362165957214,17.281552431090486,25.015682129311664
101,0.19383259911894274,0.7238634542443508,32.20528181586074,19.404480818915065,47.37649124803451
102,0.17299205648720212,0.7519840168710806,14.999937527157117,24.122220567961232,29.871317576368984
103,0.1694036300777874,0.7575757575757576,21.228073721393248,19.67556583090717,23.840914712653984
104,0.165961049957663,0.7357268981753968,46.6549351114544,24.492833907538554,38.273550369073575
105,0.16265560165975104,0.7046979865771816,66.38949706021563,18.743168092864003,28.244960015371504
106,0.1594792514239219,0.7553956834532375,11.08713156163401,19.350873659971707,27.479435015721336
107,0.1564245810055866,0.7560137457044672,9.705413967688486,26.42096984271123,31.326333310710414
108,0.15677491601343785,0.7392911502500543,20.058013898051097,15.431738491166366,18.85114855967244
109,0.18494055482166447,0.7241091894144613,21.498933478454536,16.436514677575698,23.123629750230048
110,0.22544283413848631,0.7166426067230356,14.806170699235327,26.601120575604444,35.822137564393344
111,0.28865979381443296,0.7380978320078442,14.44450322293624,21.011095043586696,40.005399315427105
112,0.40114613180515757,0.7509837610153521,24.91679114762228,17.396099452973857,41.92173048954962
113,0.4293785310734463,0.7153038061553081,8.657148815399317,22.94072125816625,36.67347486162991
114,0.41081081081081083,0.7529280535415501,20.01218770516288,16.70598279597416,22.621372184299553
115,0.34375,0.7749609515799591,54.36187833046872,14.294038659832054,34.18521173187119
116,0.25,0.7796856986833324,22.605210379383937,19.675618763654732,32.75181585414327
117,0.19642857142857142,0.7733750434480361,17.454920849532,19.45218912142894,27.348927686105917
118,0.16176470588235295,0.7350512058143379,20.712429927763814,16.034807493201942,24.611804435245432
119,0.1375,0.7736253273030228,16.074784253449806,19.644104297322592,32.006294695481
120,0.11956521739130435,0.8066597831698503,23.135592816916397,12.438555413196548,29.527335763306507
121,0.1325301204819277,0.778256704980843,18.22073575112774,12.805687800659525,21.572340003884754
122,0.15492957746478872,0.7600561272217025,18.390816416934705,15.63454352457647,49.38870501012087
123,0.1864406779661017,0.7690947666195191,14.336457762637787,18.03225165783294,51.368818054704974
124,0.23404255319148934,0.7651422230009929,34.67155771322236,21.440986240854535,31.977803395679665
125,0.3142857142857142,0.7477981498919848,16.36860069239558,14.527017361456778,24.431937553665456
126,0.37735849056603776,0.7315883596163226,14.425670552312981,18.57871119728601,26.48101878982108
127,0.3278688524590164,0.7443347852456302,17.302698221143693,16.456998684924944,22.992606555087704
128,0.2898550724637681,0.7518796992481203,21.285014482543197,19.54972577544792,27.248386618198353
129,0.2625482625482626,0.7491784102935442,15.68353032143553,18.202479304169657,30.91957869554086
130,0.24727272727272728,0.7368651728482991,23.768791359464124,17.57823645881385,24.8888860350601
131,0.23367697594501718,0.7459375519937882,24.41974289106034,21.26899750283949,22.606039871833765
132,0.2214983713355049,0.7587122086314327,52.04547902397522,15.130873354033328,28.3419977226458
133,0.21052631578947367,0.7618831021150801,18.17062158256445,16.98876800928931,29.540414018867768
134,0.25411764705882356,0.7287361322601714,12.558523207575185,18.17745519215904,33.31332390779346
135,0.32047477744807124,0.7855934251873293,10.189180300908152,18.36264463720322,57.0853490828746
136,0.4337349397590361,0.7852760736196349,13.836131073490487,14.02583536180498,30.167182434588575
137,0.40310077519379844,0.7427099320324495,6.993625829663706,18.039800155290067,24.028064868799355
138,0.3076923076923077,0.7306945642795519,11.743614817794082,20.438681134578182,32.358857855857444
139,0.24880382775119617,0.7741213869429537,7.327424212370272,20.001871158153392,26.108203404552167
140,0.23980815347721823,0.8064516129032246,18.852525229867652,15.800815283053334,23.398106602538245
141,0.303951367781155,0.8155417053441195,12.391254387911633,15.735655008239256,26.207558040541038
142,0.41493775933609955,0.8048937540244693,15.43420341160877,15.546485983931852,23.460377650365942
143,0.5517241379310345,0.7946598855689769,11.477734555678948,17.95802969385168,22.439182907364884
144,0.48484848484848486,0.7848226424422201,10.030659313746524,14.741093506944384,33.03325205933844
145,0.40236686390532544,0.7667900581702811,13.487644718670214,12.667222911853996,24.871792822949583
146,0.2918454935622317,0.756094756209751,5.264697424663281,16.312266919500043,21.279449595280674
